run_type,task,cell_line,holdout_number,Conv2DRectangularMetaLayer_0_dropout_rate,Conv2DRectangularMetaLayer_0_filters,Conv2DRectangularMetaLayer_0_layers,Conv2DRectangularMetaLayer_0_x_kernel_size,Conv2DRectangularMetaLayer_0_x_pool_size,Conv2DRectangularMetaLayer_0_y_kernel_size,Conv2DRectangularMetaLayer_0_y_pool_size,Conv2DRectangularMetaLayer_1_dropout_rate,Conv2DRectangularMetaLayer_1_filters,Conv2DRectangularMetaLayer_1_layers,Conv2DRectangularMetaLayer_1_x_kernel_size,Conv2DRectangularMetaLayer_1_x_pool_size,Conv2DRectangularMetaLayer_1_y_kernel_size,Conv2DRectangularMetaLayer_1_y_pool_size,DenseRectangularMetaLayer_0_dropout_rate,DenseRectangularMetaLayer_0_layers,DenseRectangularMetaLayer_0_units,DenseRectangularMetaLayer_1_dropout_rate,DenseRectangularMetaLayer_1_layers,DenseRectangularMetaLayer_1_units,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
subtrain,active_vs_inactive,K562,5,0.15009278334720857,85,0,4,7,2,1,0.01942032119864561,28,2,6,8,2,1,0.09216198618118915,3,28,0.1411408014410591,2,28,0.33328033183865685,0.8902561664581299,0.02632034569978714,0.5868725776672363,0.7494876384735107,0.31494635343551636,0.05038117244839668,0.5120080709457397,0.997695803642273,0.9736796617507935,0.0023041723761707544,0.10721534490585327
valid,active_vs_inactive,K562,5,0.15009278334720857,85,0,4,7,2,1,0.01942032119864561,28,2,6,8,2,1,0.09216198618118915,3,28,0.1411408014410591,2,28,0.3333856650427276,0.8903359174728394,0.025969529524445534,0.6000000238418579,0.7487410306930542,0.3144586682319641,0.04978426918387413,0.5119080543518066,0.9978466033935547,0.9740304946899414,0.002153408946469426,0.10821814090013504
train,active_vs_inactive,K562,6,0.14185330160759094,71,0,4,2,1,1,0.11496457391942794,99,2,7,6,2,1,0.21450859455988727,2,21,0.06775752019984205,1,21,0.35205440766671126,0.8895596265792847,0.0018700651125982404,0.84375,0.7358981966972351,0.3008069097995758,0.003731858916580677,0.5009135007858276,0.9999569058418274,0.9981299638748169,4.3068546801805496e-05,0.0366029366850853
test,active_vs_inactive,K562,6,0.14185330160759094,71,0,4,2,1,1,0.11496457391942794,99,2,7,6,2,1,0.21450859455988727,2,21,0.06775752019984205,1,21,0.36192329274490476,0.8894098401069641,0.0011080332333222032,0.5714285969734192,0.6970206499099731,0.2534264624118805,0.002211777726188302,0.500502347946167,0.9998966455459595,0.9988919496536255,0.00010336273408029228,0.02151881344616413
subtrain,active_vs_inactive,K562,6,0.14185330160759094,71,0,4,2,1,1,0.11496457391942794,99,2,7,6,2,1,0.21450859455988727,2,21,0.06775752019984205,1,21,0.3519433507805361,0.8895953893661499,0.0020779219921678305,0.8888888955116272,0.7367138266563416,0.3019241392612457,0.004146151710301638,0.5010228157043457,0.9999676942825317,0.9979220628738403,3.230147922295146e-05,0.039905939251184464
valid,active_vs_inactive,K562,6,0.14185330160759094,71,0,4,2,1,1,0.11496457391942794,99,2,7,6,2,1,0.21450859455988727,2,21,0.06775752019984205,1,21,0.35250945973630043,0.8894166350364685,0.0010387811344116926,0.6000000238418579,0.7326145768165588,0.29631319642066956,0.0020739715546369553,0.5004763007164001,0.9999138712882996,0.9989612102508545,8.613635145593435e-05,0.021593818441033363
train,active_vs_inactive,K562,7,0.385962366656208,56,0,4,6,1,1,0.025664613080363774,14,1,7,5,2,1,0.20778182954535304,3,64,0.1489787205016173,0,21,0.33017481807984556,0.8902721405029297,0.01759246364235878,0.6463104486465454,0.7718480229377747,0.32182714343070984,0.034252580255270004,0.5081976056098938,0.9988027215003967,0.9824075102806091,0.0011973056243732572,0.09385859221220016
test,active_vs_inactive,K562,7,0.385962366656208,56,0,4,6,1,1,0.025664613080363774,14,1,7,5,2,1,0.20778182954535304,3,64,0.1489787205016173,0,21,0.35712474258616567,0.889624297618866,0.013850415125489235,0.54347825050354,0.6901450157165527,0.24083544313907623,0.027012426406145096,0.5062016844749451,0.9985529184341431,0.9861496090888977,0.0014470783062279224,0.0733761191368103
subtrain,active_vs_inactive,K562,7,0.385962366656208,56,0,4,6,1,1,0.025664613080363774,14,1,7,5,2,1,0.20778182954535304,3,64,0.1489787205016173,0,21,0.33099202008224,0.8903136253356934,0.018268398940563202,0.6472392678260803,0.7694326639175415,0.31929001212120056,0.0355338491499424,0.5085150599479675,0.998761773109436,0.9817315936088562,0.00123822339810431,0.09574750810861588
valid,active_vs_inactive,K562,7,0.385962366656208,56,0,4,6,1,1,0.025664613080363774,14,1,7,5,2,1,0.20778182954535304,3,64,0.1489787205016173,0,21,0.32688929841798897,0.8901060819625854,0.014889196492731571,0.641791045665741,0.7815417647361755,0.3324034512042999,0.029103215783834457,0.5069277882575989,0.9989663362503052,0.9851108193397522,0.001033636275678873,0.08589868992567062
train,active_vs_inactive,K562,8,0.027383614804692227,28,2,4,6,2,1,0.08957850454136347,113,0,8,7,2,1,0.01866824263714654,2,21,0.3664809411949168,2,21,0.3364105092544182,0.8898277878761292,0.005471671931445599,0.7821782231330872,0.7738085985183716,0.3457873463630676,0.01086732279509306,0.5026410818099976,0.999810516834259,0.9945283532142639,0.00018950161756947637,0.05958263576030731
test,active_vs_inactive,K562,8,0.027383614804692227,28,2,4,6,2,1,0.08957850454136347,113,0,8,7,2,1,0.01866824263714654,2,21,0.3664809411949168,2,21,0.3739159400574863,0.8895323872566223,0.003047091420739889,0.6470588445663452,0.6660078763961792,0.23083490133285522,0.0060656191781163216,0.5014201998710632,0.999793291091919,0.9969528913497925,0.00020672546816058457,0.039044518023729324
subtrain,active_vs_inactive,K562,8,0.027383614804692227,28,2,4,6,2,1,0.08957850454136347,113,0,8,7,2,1,0.01866824263714654,2,21,0.3664809411949168,2,21,0.33655595589502185,0.8898826837539673,0.0060606058686971664,0.7865168452262878,0.7732173204421997,0.3451840281486511,0.012028524652123451,0.5029280185699463,0.9997954368591309,0.9939393997192383,0.00020457604841794819,0.06294070184230804
valid,active_vs_inactive,K562,8,0.027383614804692227,28,2,4,6,2,1,0.08957850454136347,113,0,8,7,2,1,0.01866824263714654,2,21,0.3664809411949168,2,21,0.33590489450623007,0.8896081447601318,0.003116343403235078,0.75,0.7761728763580322,0.34841373562812805,0.006206896621733904,0.5014935731887817,0.999870777130127,0.9968836307525635,0.00012920453445985913,0.04371258616447449
train,active_vs_inactive,K562,9,0.29026111583995345,28,0,5,4,2,1,0.27430715355264307,28,1,4,3,2,1,0.29747100238653473,0,28,0.3220042025082435,2,14,0.34623688436021993,0.8893911242485046,0.0,0.0,0.7111141085624695,0.24415943026542664,0.0,0.5,1.0,1.0,0.0,0.0
test,active_vs_inactive,K562,9,0.29026111583995345,28,0,5,4,2,1,0.27430715355264307,28,1,4,3,2,1,0.29747100238653473,0,28,0.3220042025082435,2,14,0.34967246116138995,0.8893792033195496,0.0,0.0,0.6986512541770935,0.2246473878622055,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_vs_inactive,K562,9,0.29026111583995345,28,0,5,4,2,1,0.27430715355264307,28,1,4,3,2,1,0.29747100238653473,0,28,0.3220042025082435,2,14,0.34598978491974813,0.8893942832946777,0.0,0.0,0.7122623324394226,0.24500112235546112,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_vs_inactive,K562,9,0.29026111583995345,28,0,5,4,2,1,0.27430715355264307,28,1,4,3,2,1,0.29747100238653473,0,28,0.3220042025082435,2,14,0.3471751844181734,0.8893783092498779,0.0,0.0,0.7064914703369141,0.24058261513710022,0.0,0.5,1.0,1.0,0.0,0.0
train,active_enhancers_vs_inactive_enhancers,MCF-7,0,0.3399424080135052,85,0,3,6,1,1,0.3524213696543048,99,2,8,8,1,1,0.10765240684123246,1,28,0.32760780167809345,2,14,0.2960690822113644,0.9223946928977966,0.0,0.0,0.581553041934967,0.12316863238811493,0.0,0.5,1.0,1.0,0.0,0.0
test,active_enhancers_vs_inactive_enhancers,MCF-7,0,0.3399424080135052,85,0,3,6,1,1,0.3524213696543048,99,2,8,8,1,1,0.10765240684123246,1,28,0.32760780167809345,2,14,0.29678842931985855,0.9224144816398621,0.0,0.0,0.5661213397979736,0.11028765141963959,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_enhancers_vs_inactive_enhancers,MCF-7,0,0.3399424080135052,85,0,3,6,1,1,0.3524213696543048,99,2,8,8,1,1,0.10765240684123246,1,28,0.32760780167809345,2,14,0.29597945558200095,0.9223988652229309,0.0,0.0,0.5773062705993652,0.12082011997699738,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_enhancers_vs_inactive_enhancers,MCF-7,0,0.3399424080135052,85,0,3,6,1,1,0.3524213696543048,99,2,8,8,1,1,0.10765240684123246,1,28,0.32760780167809345,2,14,0.29576602540910246,0.9223780632019043,0.0,0.0,0.5983899831771851,0.1326882392168045,0.0,0.5,1.0,1.0,0.0,0.0
train,active_enhancers_vs_inactive_enhancers,MCF-7,1,0.1284894580209183,0,0,8,7,1,1,0.2626375440264448,113,1,4,4,2,1,0.4316074677011771,0,7,0.29905097457453933,2,0,0.278458217328245,0.9223946928977966,0.0,0.0,0.5997236967086792,0.1296338438987732,0.0,0.5,1.0,1.0,0.0,0.0
test,active_enhancers_vs_inactive_enhancers,MCF-7,1,0.1284894580209183,0,0,8,7,1,1,0.2626375440264448,113,1,4,4,2,1,0.4316074677011771,0,7,0.29905097457453933,2,0,0.28058094799518585,0.9224144816398621,0.0,0.0,0.5705443620681763,0.11502452939748764,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_enhancers_vs_inactive_enhancers,MCF-7,1,0.1284894580209183,0,0,8,7,1,1,0.2626375440264448,113,1,4,4,2,1,0.4316074677011771,0,7,0.29905097457453933,2,0,0.27829717493282174,0.9223988652229309,0.0,0.0,0.5985385775566101,0.12823322415351868,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_enhancers_vs_inactive_enhancers,MCF-7,1,0.1284894580209183,0,0,8,7,1,1,0.2626375440264448,113,1,4,4,2,1,0.4316074677011771,0,7,0.29905097457453933,2,0,0.27844272628426553,0.9223780632019043,0.0,0.0,0.6044888496398926,0.13698415458202362,0.0,0.5,1.0,1.0,0.0,0.0
train,active_enhancers_vs_inactive_enhancers,MCF-7,2,0.2132807989430302,128,0,5,3,2,1,0.17162581513445357,85,1,6,5,1,1,0.2368764286098538,0,35,0.28062654113839053,0,7,0.2746263252514781,0.9223946928977966,0.0,0.0,0.6031849980354309,0.13381975889205933,0.0,0.5,1.0,1.0,0.0,0.0
test,active_enhancers_vs_inactive_enhancers,MCF-7,2,0.2132807989430302,128,0,5,3,2,1,0.17162581513445357,85,1,6,5,1,1,0.2368764286098538,0,35,0.28062654113839053,0,7,0.27991077929735186,0.9224144816398621,0.0,0.0,0.564435601234436,0.11565187573432922,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_enhancers_vs_inactive_enhancers,MCF-7,2,0.2132807989430302,128,0,5,3,2,1,0.17162581513445357,85,1,6,5,1,1,0.2368764286098538,0,35,0.28062654113839053,0,7,0.27439940753597886,0.9223988652229309,0.0,0.0,0.6032374501228333,0.13460494577884674,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_enhancers_vs_inactive_enhancers,MCF-7,2,0.2132807989430302,128,0,5,3,2,1,0.17162581513445357,85,1,6,5,1,1,0.2368764286098538,0,35,0.28062654113839053,0,7,0.27572233565151694,0.9223780632019043,0.0,0.0,0.6030030250549316,0.1323239803314209,0.0,0.5,1.0,1.0,0.0,0.0
train,active_enhancers_vs_inactive_enhancers,MCF-7,3,0.4493131504062416,85,2,5,2,1,1,0.4977578602328656,71,1,7,3,2,1,0.15962764153778633,0,0,0.34659442601281926,0,28,0.2807378692909925,0.9223946928977966,0.0,0.0,0.578512966632843,0.12556225061416626,0.0,0.5,1.0,1.0,0.0,0.0
test,active_enhancers_vs_inactive_enhancers,MCF-7,3,0.4493131504062416,85,2,5,2,1,1,0.4977578602328656,71,1,7,3,2,1,0.15962764153778633,0,0,0.34659442601281926,0,28,0.2827159598469734,0.9224144816398621,0.0,0.0,0.5768115520477295,0.11820565164089203,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_enhancers_vs_inactive_enhancers,MCF-7,3,0.4493131504062416,85,2,5,2,1,1,0.4977578602328656,71,1,7,3,2,1,0.15962764153778633,0,0,0.34659442601281926,0,28,0.2806161804206716,0.9223988652229309,0.0,0.0,0.5768644213676453,0.12274037301540375,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_enhancers_vs_inactive_enhancers,MCF-7,3,0.4493131504062416,85,2,5,2,1,1,0.4977578602328656,71,1,7,3,2,1,0.15962764153778633,0,0,0.34659442601281926,0,28,0.2808390688151121,0.9223780632019043,0.0,0.0,0.5851449966430664,0.138091042637825,0.0,0.5,1.0,1.0,0.0,0.0
train,active_enhancers_vs_inactive_enhancers,MCF-7,4,0.196257552339028,113,1,6,3,2,2,0.30113432542594015,113,1,2,2,2,1,0.10663544494015388,2,0,0.237827046755068,1,0,0.4367950516517716,0.9223946928977966,0.0,0.0,0.5469839572906494,0.0982871726155281,0.0,0.5,1.0,1.0,0.0,0.0
test,active_enhancers_vs_inactive_enhancers,MCF-7,4,0.196257552339028,113,1,6,3,2,2,0.30113432542594015,113,1,2,2,2,1,0.10663544494015388,2,0,0.237827046755068,1,0,0.43747008621692657,0.9224144816398621,0.0,0.0,0.548841118812561,0.10258587449789047,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_enhancers_vs_inactive_enhancers,MCF-7,4,0.196257552339028,113,1,6,3,2,2,0.30113432542594015,113,1,2,2,2,1,0.10663544494015388,2,0,0.237827046755068,1,0,0.4365432288661693,0.9223988652229309,0.0,0.0,0.5496420860290527,0.09962885826826096,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_enhancers_vs_inactive_enhancers,MCF-7,4,0.196257552339028,113,1,6,3,2,2,0.30113432542594015,113,1,2,2,2,1,0.10663544494015388,2,0,0.237827046755068,1,0,0.43731927797198294,0.9223780632019043,0.0,0.0,0.5362903475761414,0.09370061755180359,0.0,0.5,1.0,1.0,0.0,0.0
train,active_enhancers_vs_inactive_enhancers,MCF-7,5,0.2812031514362679,113,2,5,6,2,1,0.40266921252204874,71,2,8,3,1,1,0.37808843373967993,2,0,0.4442477556231836,0,14,0.29956244790192804,0.922374963760376,0.0,0.0,0.5775058269500732,0.12233764678239822,0.0,0.4999893009662628,0.9999786019325256,1.0,2.1413734430097975e-05,-0.0012891283258795738
test,active_enhancers_vs_inactive_enhancers,MCF-7,5,0.2812031514362679,113,2,5,6,2,1,0.40266921252204874,71,2,8,3,1,1,0.37808843373967993,2,0,0.4442477556231836,0,14,0.29926539182662965,0.9224144816398621,0.0,0.0,0.579548716545105,0.13055653870105743,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_enhancers_vs_inactive_enhancers,MCF-7,5,0.2812031514362679,113,2,5,6,2,1,0.40266921252204874,71,2,8,3,1,1,0.37808843373967993,2,0,0.4442477556231836,0,14,0.2992319869545271,0.9223741888999939,0.0,0.0,0.5797575116157532,0.12315662205219269,0.0,0.4999866187572479,0.9999732375144958,1.0,2.6767311283037998e-05,-0.0014412578893825412
valid,active_enhancers_vs_inactive_enhancers,MCF-7,5,0.2812031514362679,113,2,5,6,2,1,0.40266921252204874,71,2,8,3,1,1,0.37808843373967993,2,0,0.4442477556231836,0,14,0.3014035876840353,0.9223780632019043,0.0,0.0,0.568453848361969,0.12040349096059799,0.0,0.5,1.0,1.0,0.0,0.0
train,active_enhancers_vs_inactive_enhancers,MCF-7,6,0.0006029504440975136,113,2,6,6,2,1,0.21179708027762037,56,0,3,1,1,1,0.4853437995274694,3,56,0.45040379379216466,0,64,0.2175627552499675,0.9768310189247131,0.7648256421089172,0.9234787821769714,0.9835522770881653,0.9217832684516907,0.8366977572441101,0.8797467947006226,0.9946680068969727,0.23517434298992157,0.005332020111382008,0.8285908699035645
test,active_enhancers_vs_inactive_enhancers,MCF-7,6,0.0006029504440975136,113,2,6,6,2,1,0.21179708027762037,56,0,3,1,1,1,0.4853437995274694,3,56,0.45040379379216466,0,64,1.220513128042221,0.8887572288513184,0.05295315757393837,0.09811320900917053,0.530489444732666,0.08905888348817825,0.06878306716680527,0.5060054659843445,0.9590578079223633,0.9470468163490295,0.04094218462705612,0.016041602939367294
subtrain,active_enhancers_vs_inactive_enhancers,MCF-7,6,0.0006029504440975136,113,2,6,6,2,1,0.21179708027762037,56,0,3,1,1,1,0.4853437995274694,3,56,0.45040379379216466,0,64,0.21659007340482195,0.977260410785675,0.7702831625938416,0.9240458011627197,0.9833004474639893,0.9237673878669739,0.8401874303817749,0.8824782371520996,0.9946733117103577,0.22971683740615845,0.005326694808900356,0.8320308327674866
valid,active_enhancers_vs_inactive_enhancers,MCF-7,6,0.0006029504440975136,113,2,6,6,2,1,0.21179708027762037,56,0,3,1,1,1,0.4853437995274694,3,56,0.45040379379216466,0,64,0.22039962150156497,0.975113570690155,0.7430025339126587,0.921135663986206,0.9845795035362244,0.9135581851005554,0.8225352168083191,0.8688246011734009,0.9946466684341431,0.2569974660873413,0.005353318993002176,0.8147251009941101
train,active_enhancers_vs_inactive_enhancers,MCF-7,7,0.4445600515417797,71,0,3,6,2,2,0.1451841652781239,128,1,8,2,1,1,0.11644990283366827,0,0,0.39156161350745045,0,14,0.2647715743744012,0.9224737286567688,0.001018070732243359,1.0,0.6990551948547363,0.18728451430797577,0.0020340706687420607,0.5005090236663818,1.0,0.9989819526672363,0.0,0.030645346269011497
test,active_enhancers_vs_inactive_enhancers,MCF-7,7,0.4445600515417797,71,0,3,6,2,2,0.1451841652781239,128,1,8,2,1,1,0.11644990283366827,0,0,0.39156161350745045,0,14,0.28884701043367383,0.9224144816398621,0.0,0.0,0.5603504180908203,0.10661754757165909,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_enhancers_vs_inactive_enhancers,MCF-7,7,0.4445600515417797,71,0,3,6,2,2,0.1451841652781239,128,1,8,2,1,1,0.11644990283366827,0,0,0.39156161350745045,0,14,0.2650106266234656,0.9224729537963867,0.0009545020875521004,1.0,0.6959121823310852,0.1857500672340393,0.0019071836723014712,0.5004772543907166,1.0,0.9990454912185669,0.0,0.029673166573047638
valid,active_enhancers_vs_inactive_enhancers,MCF-7,7,0.4445600515417797,71,0,3,6,2,2,0.1451841652781239,128,1,8,2,1,1,0.11644990283366827,0,0,0.39156161350745045,0,14,0.2629376154392958,0.9224767684936523,0.0012722646351903677,1.0,0.7118196487426758,0.19551968574523926,0.002541295951232314,0.5006361603736877,1.0,0.9987277388572693,0.0,0.03425820916891098
train,active_enhancers_vs_inactive_enhancers,MCF-7,8,0.024328111574983068,14,0,8,6,1,2,0.0875029804141781,85,1,5,5,2,1,0.4363823105882938,0,42,0.2737761032799553,0,64,0.27724234895272687,0.9223946928977966,0.0,0.0,0.5987333655357361,0.1288795918226242,0.0,0.5,1.0,1.0,0.0,0.0
test,active_enhancers_vs_inactive_enhancers,MCF-7,8,0.024328111574983068,14,0,8,6,1,2,0.0875029804141781,85,1,5,5,2,1,0.4363823105882938,0,42,0.2737761032799553,0,64,0.2774865141510963,0.9224144816398621,0.0,0.0,0.5901439189910889,0.13041400909423828,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_enhancers_vs_inactive_enhancers,MCF-7,8,0.024328111574983068,14,0,8,6,1,2,0.0875029804141781,85,1,5,5,2,1,0.4363823105882938,0,42,0.2737761032799553,0,64,0.27736679750418514,0.9223988652229309,0.0,0.0,0.5945410132408142,0.12664900720119476,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_enhancers_vs_inactive_enhancers,MCF-7,8,0.024328111574983068,14,0,8,6,1,2,0.0875029804141781,85,1,5,5,2,1,0.4363823105882938,0,42,0.2737761032799553,0,64,0.27646369226276873,0.9223780632019043,0.0,0.0,0.6155927777290344,0.13908043503761292,0.0,0.5,1.0,1.0,0.0,0.0
train,active_enhancers_vs_inactive_enhancers,MCF-7,9,0.30668426919722636,99,0,5,3,2,1,0.268602477436523,71,2,3,5,1,1,0.016368697978627788,0,21,0.24950013160712145,1,0,0.2741954806778166,0.9223946928977966,0.0,0.0,0.5970465540885925,0.1284283548593521,0.0,0.5,1.0,1.0,0.0,0.0
test,active_enhancers_vs_inactive_enhancers,MCF-7,9,0.30668426919722636,99,0,5,3,2,1,0.268602477436523,71,2,3,5,1,1,0.016368697978627788,0,21,0.24950013160712145,1,0,0.27422975867986676,0.9224144816398621,0.0,0.0,0.577854573726654,0.12291502952575684,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_enhancers_vs_inactive_enhancers,MCF-7,9,0.30668426919722636,99,0,5,3,2,1,0.268602477436523,71,2,3,5,1,1,0.016368697978627788,0,21,0.24950013160712145,1,0,0.27394575583484937,0.9223988652229309,0.0,0.0,0.5987277030944824,0.12712012231349945,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_enhancers_vs_inactive_enhancers,MCF-7,9,0.30668426919722636,99,0,5,3,2,1,0.268602477436523,71,2,3,5,1,1,0.016368697978627788,0,21,0.24950013160712145,1,0,0.27501608915627,0.9223780632019043,0.0,0.0,0.5903936624526978,0.134057879447937,0.0,0.5,1.0,1.0,0.0,0.0
train,active_promoters_vs_inactive_promoters,MCF-7,0,0.24716419526250025,71,0,7,8,2,2,0.22548173187725634,99,1,7,7,2,1,0.4973230012671519,3,28,0.3547576819734567,0,64,0.39278024606430495,0.8727723360061646,9.835742821451277e-05,1.0,0.8170251846313477,0.39389440417289734,0.00019669551693368703,0.5000491738319397,1.0,0.9999016523361206,0.0,0.009265176020562649
test,active_promoters_vs_inactive_promoters,MCF-7,0,0.24716419526250025,71,0,7,8,2,2,0.22548173187725634,99,1,7,7,2,1,0.4973230012671519,3,28,0.3547576819734567,0,64,0.4131872023962721,0.8728037476539612,0.00039339103386737406,1.0,0.7688366174697876,0.33264294266700745,0.000786472694016993,0.5001966953277588,1.0,0.9996066093444824,0.0,0.018529724329710007
subtrain,active_promoters_vs_inactive_promoters,MCF-7,0,0.24716419526250025,71,0,7,8,2,2,0.22548173187725634,99,1,7,7,2,1,0.4973230012671519,3,28,0.3547576819734567,0,64,0.39385455191135404,0.8727688193321228,0.00012294073530938476,1.0,0.8156834840774536,0.3891037404537201,0.00024585126084275544,0.5000614523887634,1.0,0.9998770356178284,0.0,0.010358504019677639
valid,active_promoters_vs_inactive_promoters,MCF-7,0,0.24716419526250025,71,0,7,8,2,2,0.22548173187725634,99,1,7,7,2,1,0.4973230012671519,3,28,0.3547576819734567,0,64,0.3899586177061474,0.8727864623069763,0.0,0.0,0.8223890066146851,0.4128850996494293,0.0,0.5,1.0,1.0,0.0,0.0
train,active_promoters_vs_inactive_promoters,MCF-7,1,0.4995185212561726,42,0,4,4,2,2,0.06693177191267378,113,1,8,7,2,1,0.1749142662887479,1,28,0.081265806233867,3,49,0.3203432603765981,0.9144098162651062,0.3923477828502655,0.8578494787216187,0.9498168230056763,0.763900876045227,0.5384355783462524,0.6914346814155579,0.9905215501785278,0.6076521873474121,0.009478469379246235,0.5449885129928589
test,active_promoters_vs_inactive_promoters,MCF-7,1,0.4995185212561726,42,0,4,4,2,2,0.06693177191267378,113,1,8,7,2,1,0.1749142662887479,1,28,0.081265806233867,3,49,0.48725895715665213,0.861991286277771,0.11841069906949997,0.3684210479259491,0.7459952235221863,0.2803123891353607,0.17922000586986542,0.5444075465202332,0.9704043865203857,0.8815892934799194,0.029595641419291496,0.1494433432817459
subtrain,active_promoters_vs_inactive_promoters,MCF-7,1,0.4995185212561726,42,0,4,4,2,2,0.06693177191267378,113,1,8,7,2,1,0.1749142662887479,1,28,0.081265806233867,3,49,0.3209695761203766,0.914569079875946,0.39390215277671814,0.8578312993049622,0.9493589401245117,0.7634746432304382,0.5398938655853271,0.6921920776367188,0.990481972694397,0.6060978770256042,0.009518004953861237,0.5461243987083435
valid,active_promoters_vs_inactive_promoters,MCF-7,1,0.4995185212561726,42,0,4,4,2,2,0.06693177191267378,113,1,8,7,2,1,0.1749142662887479,1,28,0.081265806233867,3,49,0.31894998417960274,0.9137725830078125,0.38612887263298035,0.8579235076904297,0.9516578316688538,0.7656627297401428,0.5325644612312317,0.6884042620658875,0.9906796813011169,0.6138710975646973,0.009320332668721676,0.5404255390167236
train,active_promoters_vs_inactive_promoters,MCF-7,2,0.32120664821300315,0,0,5,6,1,1,0.04253856196740449,56,1,8,6,2,1,0.030447845795072828,2,28,0.1785364650117111,1,14,0.28960844726798635,0.9344338178634644,0.5993902087211609,0.8393939137458801,0.9692018032073975,0.8373099565505981,0.6993745565414429,0.7913351058959961,0.9832800626754761,0.4006098210811615,0.016719961538910866,0.6755892038345337
test,active_promoters_vs_inactive_promoters,MCF-7,2,0.32120664821300315,0,0,5,6,1,1,0.04253856196740449,56,1,8,6,2,1,0.030447845795072828,2,28,0.1785364650117111,1,14,0.587328673918036,0.848625898361206,0.21518489718437195,0.3470812141895294,0.7170283794403076,0.2670486569404602,0.26566293835639954,0.5780828595161438,0.9409807920455933,0.7848151326179504,0.059019215404987335,0.19305697083473206
subtrain,active_promoters_vs_inactive_promoters,MCF-7,2,0.32120664821300315,0,0,5,6,1,1,0.04253856196740449,56,1,8,6,2,1,0.030447845795072828,2,28,0.1785364650117111,1,14,0.2894486317038536,0.9348434805870056,0.6026555299758911,0.8401028513908386,0.969230055809021,0.8371227979660034,0.701839804649353,0.7929658889770508,0.9832762479782104,0.3973444700241089,0.01672372780740261,0.6779689788818359
valid,active_promoters_vs_inactive_promoters,MCF-7,2,0.32120664821300315,0,0,5,6,1,1,0.04253856196740449,56,1,8,6,2,1,0.030447845795072828,2,28,0.1785364650117111,1,14,0.29064046201251803,0.9327951669692993,0.5863256454467773,0.8364912271499634,0.9691047072410583,0.8381069302558899,0.6894158720970154,0.7848103642463684,0.9832950830459595,0.41367438435554504,0.016704903915524483,0.6660118699073792
train,active_promoters_vs_inactive_promoters,MCF-7,3,0.20352301788224633,128,2,5,8,2,1,0.29778898255168923,113,0,6,2,1,2,0.0002017403268277328,2,28,0.18367889768635143,2,14,0.5232763327539157,0.8727598190307617,0.0,0.0,0.7525262236595154,0.3039996325969696,0.0,0.5,1.0,1.0,0.0,0.0
test,active_promoters_vs_inactive_promoters,MCF-7,3,0.20352301788224633,128,2,5,8,2,1,0.29778898255168923,113,0,6,2,1,2,0.0002017403268277328,2,28,0.18367889768635143,2,14,0.5368518188029905,0.8727536797523499,0.0,0.0,0.7281268239021301,0.27012330293655396,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_promoters_vs_inactive_promoters,MCF-7,3,0.20352301788224633,128,2,5,8,2,1,0.29778898255168923,113,0,6,2,1,2,0.0002017403268277328,2,28,0.18367889768635143,2,14,0.5230676989555358,0.8727531433105469,0.0,0.0,0.7516499161720276,0.3037060797214508,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_promoters_vs_inactive_promoters,MCF-7,3,0.20352301788224633,128,2,5,8,2,1,0.29778898255168923,113,0,6,2,1,2,0.0002017403268277328,2,28,0.18367889768635143,2,14,0.5236011251570687,0.8727864623069763,0.0,0.0,0.7560839056968689,0.305662602186203,0.0,0.5,1.0,1.0,0.0,0.0
train,active_promoters_vs_inactive_promoters,MCF-7,4,0.4983742959121453,0,0,8,1,1,1,0.14864469976565214,128,1,6,5,2,1,0.19858993390931082,1,42,0.2692995629893663,2,64,0.3707909098448464,0.9000425338745117,0.295859158039093,0.7841501832008362,0.9137508869171143,0.6436087489128113,0.42962223291397095,0.64199298620224,0.988126814365387,0.704140841960907,0.011873180978000164,0.4426746368408203
