run_type,task,cell_line,holdout_number,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
train,active_vs_inactive,A549,5,0.049388780324336364,0.9891673922538757,0.881427526473999,0.9904040694236755,0.9994544386863708,0.9936527013778687,0.9327435493469238,0.9403159618377686,0.9992043972015381,0.11857245862483978,0.0007955915643833578,0.9287370443344116
test,active_vs_inactive,A549,5,0.5016554179601371,0.9060488939285278,0.04279036447405815,0.2275334596633911,0.6140170693397522,0.14168846607208252,0.07203389704227448,0.5146287083625793,0.9864670038223267,0.9572096467018127,0.013532978482544422,0.06505074352025986
train,active_vs_inactive,A549,6,0.05050073596557566,0.9915575981140137,0.9125314354896545,0.9874513745307922,0.9994666576385498,0.993832528591156,0.9485142827033997,0.9557255506515503,0.998919665813446,0.08746853470802307,0.0010803296463564038,0.9447956681251526
test,active_vs_inactive,A549,6,0.4759144242852926,0.9058037400245667,0.04926285520195961,0.24162258207798004,0.6136854290962219,0.1371656358242035,0.0818399041891098,0.5174294710159302,0.9855960607528687,0.9507371187210083,0.014403912238776684,0.07448828965425491
train,active_vs_inactive,A549,7,0.06999467683627325,0.9860723614692688,0.8694714307785034,0.9635385274887085,0.9981328845024109,0.9732388854026794,0.9140912890434265,0.9332031607627869,0.9969348907470703,0.13052858412265778,0.0030651213601231575,0.9079511761665344
test,active_vs_inactive,A549,7,0.44106333202216774,0.9011766910552979,0.05789284408092499,0.2101827710866928,0.6252455711364746,0.13917863368988037,0.09078094363212585,0.51881343126297,0.9797340035438538,0.9421071410179138,0.02026597037911415,0.06939063221216202
train,active_vs_inactive,A549,8,0.05050121385823278,0.9928982853889465,0.9312297701835632,0.9846022129058838,0.9995120167732239,0.9939526915550232,0.9571725726127625,0.9649364948272705,0.9986432790756226,0.06877022981643677,0.001356692984700203,0.953744113445282
test,active_vs_inactive,A549,8,0.48050945601426065,0.8999203443527222,0.05861201137304306,0.20098643004894257,0.6153038144111633,0.13546714186668396,0.09075723588466644,0.5184528231620789,0.9782936573028564,0.9413880109786987,0.021706361323595047,0.066192127764225
train,active_vs_inactive,A549,9,0.04676086555289872,0.9939172267913818,0.9376123547554016,0.9905033111572266,0.9997243881225586,0.9968858361244202,0.9633324146270752,0.9683874845504761,0.9991625547409058,0.062387630343437195,0.0008374648168683052,0.9604484438896179
test,active_vs_inactive,A549,9,0.4573501427657902,0.9022492170333862,0.05645451322197914,0.2171507626771927,0.6240403056144714,0.14337129890918732,0.08961187303066254,0.5187474489212036,0.9810404181480408,0.9435454607009888,0.018959568813443184,0.07112590968608856
