run_type,task,cell_line,holdout_number,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
test,inactive_enhancers_vs_inactive_promoters,HepG2,5,0.5101540926340464,0.7656800746917725,0.799219012260437,0.8105568289756775,0.844471275806427,0.8939816951751709,0.8048480153083801,0.756809651851654,0.7144002914428711,0.2007809728384018,0.2855997085571289,0.5118056535720825
train,inactive_enhancers_vs_inactive_promoters,HepG2,6,0.2382899752675413,0.9180915355682373,0.8864361643791199,0.9758746027946472,0.9757751226425171,0.9856114387512207,0.9290077090263367,0.9264645576477051,0.9664928913116455,0.11356384307146072,0.03350710868835449,0.8381243348121643
test,inactive_enhancers_vs_inactive_promoters,HepG2,6,0.516719455923046,0.7583861947059631,0.7485721111297607,0.8347306251525879,0.8407652378082275,0.8921229839324951,0.7893071174621582,0.7609817981719971,0.7733915448188782,0.25142791867256165,0.22660844027996063,0.5122441053390503
train,inactive_enhancers_vs_inactive_promoters,HepG2,7,0.21147270322785722,0.9290767312049866,0.9070391058921814,0.9738587737083435,0.9839295148849487,0.9899465441703796,0.9392620325088501,0.9349057674407959,0.9627723693847656,0.0929609090089798,0.03722764179110527,0.8574259877204895
test,inactive_enhancers_vs_inactive_promoters,HepG2,7,0.5207135690762116,0.7574347853660583,0.7644830346107483,0.8218671679496765,0.8384016156196594,0.8910701274871826,0.7921372056007385,0.755570650100708,0.7466583251953125,0.2355169653892517,0.2533416450023651,0.5037699937820435
train,inactive_enhancers_vs_inactive_promoters,HepG2,8,0.19938634883041853,0.9377802610397339,0.9153735041618347,0.9804145097732544,0.9832960367202759,0.990310549736023,0.9467782974243164,0.9437068700790405,0.9720402956008911,0.08462648093700409,0.02795971930027008,0.8750895261764526
test,inactive_enhancers_vs_inactive_promoters,HepG2,8,0.5346199467375472,0.759830892086029,0.7649493217468262,0.8250565528869629,0.8412390947341919,0.8903731107711792,0.7938668131828308,0.7584771513938904,0.7520049810409546,0.23505070805549622,0.24799500405788422,0.5092660784721375
train,inactive_enhancers_vs_inactive_promoters,HepG2,9,0.22839415063326424,0.9173868298530579,0.8971456289291382,0.9637038111686707,0.9785606265068054,0.9866589307785034,0.9292343854904175,0.9227406978607178,0.9483357667922974,0.10285439342260361,0.051664214581251144,0.8333840370178223
test,inactive_enhancers_vs_inactive_promoters,HepG2,9,0.5171160995960236,0.7576462030410767,0.7668725848197937,0.8205288052558899,0.838599443435669,0.8908553719520569,0.792793869972229,0.7552059888839722,0.7435394525527954,0.2331274002790451,0.2564605176448822,0.5034002065658569
train,active_vs_inactive,HepG2,0,0.1556698315576011,0.910090982913971,0.31337055563926697,0.9901578426361084,0.9869697093963623,0.9212496280670166,0.47607141733169556,0.6564518213272095,0.9995331168174744,0.6866294741630554,0.0004668904293794185,0.5297293066978455
test,active_vs_inactive,HepG2,0,0.4629140542820096,0.8647116422653198,0.04936530441045761,0.3614457845687866,0.6091116666793823,0.2011372148990631,0.086866594851017,0.5181463360786438,0.9869273900985718,0.9506347179412842,0.013072586618363857,0.09240639209747314
train,active_vs_inactive,HepG2,1,0.13047481448042628,0.954578161239624,0.6795768141746521,0.9603820443153381,0.9927107691764832,0.9532831907272339,0.7959387302398682,0.8376873731613159,0.9957979917526245,0.3204231560230255,0.004202013835310936,0.7858389019966125
test,active_vs_inactive,HepG2,1,0.4975765645503998,0.854047954082489,0.07569346576929092,0.2792714536190033,0.6144578456878662,0.19852562248706818,0.11910486221313477,0.5232061147689819,0.9707188010215759,0.9243065118789673,0.02928118407726288,0.08464453369379044
train,active_vs_inactive,HepG2,2,0.11383607067606029,0.9567385911941528,0.6869820952415466,0.9732722640037537,0.9953116178512573,0.9679641723632812,0.8054435849189758,0.8420771360397339,0.9971722364425659,0.31301793456077576,0.002827770309522748,0.7969470620155334
test,active_vs_inactive,HepG2,2,0.5606160031165928,0.855488121509552,0.060648802667856216,0.2638036906719208,0.5953454971313477,0.1849406659603119,0.0986238569021225,0.5176393985748291,0.9746299982070923,0.9393512010574341,0.025369979441165924,0.06966610997915268
train,active_vs_inactive,HepG2,3,0.0951854254027792,0.984042227268219,0.9120776057243347,0.9635539650917053,0.9978318810462952,0.9843098521232605,0.9371094107627869,0.9534533023834229,0.9948289394378662,0.08792242407798767,0.005171031691133976,0.9284376502037048
test,active_vs_inactive,HepG2,3,0.5584439856465906,0.8387570977210999,0.11189468950033188,0.24285714328289032,0.6049214601516724,0.18582618236541748,0.15320244431495667,0.5298022031784058,0.9477096796035767,0.8881053328514099,0.05229034647345543,0.08446360379457474
train,active_vs_inactive,HepG2,4,0.13224379786965892,0.958439290523529,0.7248898148536682,0.9431105852127075,0.9923415184020996,0.942821741104126,0.819725513458252,0.8591678738594055,0.9934459328651428,0.2751101851463318,0.006554084364324808,0.8055070638656616
test,active_vs_inactive,HepG2,4,0.5152768511325121,0.8525464534759521,0.09120827168226242,0.2908545732498169,0.6079996228218079,0.1956448256969452,0.1388690024614334,0.5289374589920044,0.9666666388511658,0.908791720867157,0.03333333507180214,0.09841140359640121
train,active_vs_inactive,HepG2,5,0.10477926742796805,0.9787715077400208,0.8736408948898315,0.9598992466926575,0.996822714805603,0.9752481579780579,0.9147410988807678,0.9340851306915283,0.9945294260978699,0.12635909020900726,0.005470546428114176,0.9039533138275146
test,active_vs_inactive,HepG2,5,0.5443015464115888,0.8449469804763794,0.11259990930557251,0.271541953086853,0.6136749386787415,0.19738735258579254,0.1591891050338745,0.5336607694625854,0.9547216296195984,0.8874000906944275,0.04527836665511131,0.1002400815486908
train,active_vs_inactive,HepG2,6,0.11208599399702222,0.9729874730110168,0.8246840834617615,0.962744414806366,0.9960041046142578,0.9718553423881531,0.8883823752403259,0.909950315952301,0.9952165484428406,0.17531590163707733,0.00478342454880476,0.8765060901641846
test,active_vs_inactive,HepG2,6,0.5369556532241404,0.8473984003067017,0.08721203356981277,0.2527247965335846,0.6039374470710754,0.18833157420158386,0.12967494130134583,0.5242790579795837,0.9613460302352905,0.9127879738807678,0.03865398094058037,0.0788792297244072
train,active_vs_inactive,HepG2,7,0.13209020556772458,0.9449406862258911,0.6051719188690186,0.9564369320869446,0.991561770439148,0.9419723749160767,0.7412980198860168,0.8005201816558838,0.995868444442749,0.39482808113098145,0.004131539724767208,0.7356244325637817
test,active_vs_inactive,HepG2,7,0.5440705853980035,0.8583992123603821,0.0632346048951149,0.2972375750541687,0.5968614816665649,0.18949270248413086,0.10428377240896225,0.5204122066497803,0.9775898456573486,0.9367653727531433,0.02241014875471592,0.08370913565158844
train,active_vs_inactive,HepG2,8,0.11210334249863438,0.9699920415878296,0.7998237013816833,0.9638102054595947,0.9959840178489685,0.9692925810813904,0.874193012714386,0.8976610898971558,0.9954984784126282,0.20017631351947784,0.004501528572291136,0.8621310591697693
test,active_vs_inactive,HepG2,8,0.5465613272972405,0.8511062264442444,0.07827926427125931,0.26199841499328613,0.6039912104606628,0.18833279609680176,0.1205429881811142,0.5226139426231384,0.9669485688209534,0.9217207431793213,0.033051446080207825,0.07870984822511673
train,active_vs_inactive,HepG2,9,0.10560933629087374,0.9694787263870239,0.7816632390022278,0.9801753759384155,0.9971140623092651,0.981498122215271,0.869735836982727,0.8896467685699463,0.9976302981376648,0.21833676099777222,0.002369689056649804,0.859704852104187
test,active_vs_inactive,HepG2,9,0.5171367162838578,0.8577250838279724,0.07263752073049545,0.3068520426750183,0.5957860350608826,0.19275914132595062,0.11746816337108612,0.5240213871002197,0.975405216217041,0.9273625016212463,0.024594785645604134,0.09353817999362946
