run_type,task,cell_line,holdout_number,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
train,active_promoters_vs_inactive_promoters,HEK293,8,0.029248773658904024,0.9989988207817078,0.9983825087547302,0.9940318465232849,0.9999566078186035,0.9994957447052002,0.9962024092674255,0.9987373352050781,0.999092161655426,0.0016175071941688657,0.0009078594739548862,0.9956289529800415
test,active_promoters_vs_inactive_promoters,HEK293,8,0.6551341897324671,0.8451719284057617,0.19025875627994537,0.3412969410419464,0.6861573457717896,0.25954654812812805,0.24431957304477692,0.5673179626464844,0.9443771839141846,0.8097412586212158,0.055622801184654236,0.1745683252811432
train,active_promoters_vs_inactive_promoters,HEK293,9,0.05194278137561993,0.995406985282898,0.982587993144989,0.9824945330619812,0.999646008014679,0.9973478317260742,0.9825412631034851,0.9899682402610779,0.9973484873771667,0.017411988228559494,0.002651526127010584,0.9798969030380249
test,active_promoters_vs_inactive_promoters,HEK293,9,0.5813318743735929,0.846173107624054,0.1837899535894394,0.34231042861938477,0.6906470060348511,0.2617326080799103,0.23916810750961304,0.5651499032974243,0.9465098977088928,0.8162100315093994,0.05349011346697807,0.17189811170101166
train,active_enhancers_vs_active_promoters,HEK293,0,0.11402506705734038,0.977693498134613,0.9737392663955688,0.9925322532653809,0.9899383187294006,0.9960644245147705,0.9830459356307983,0.979625940322876,0.9855126738548279,0.026260703802108765,0.01448730006814003,0.9508278965950012
test,active_enhancers_vs_active_promoters,HEK293,0,0.5008644722402096,0.8306798338890076,0.8744292259216309,0.8711144924163818,0.8841016888618469,0.9260191321372986,0.8727687001228333,0.8092988729476929,0.7441685199737549,0.12557077407836914,0.25583145022392273,0.6197602152824402
train,active_enhancers_vs_active_promoters,HEK293,1,0.05688094053297273,0.9859083890914917,0.9817317128181458,0.9970045685768127,0.9988721609115601,0.9994480609893799,0.9893091917037964,0.9879496097564697,0.9941674470901489,0.018268315121531487,0.005832549184560776,0.968895673751831
test,active_enhancers_vs_active_promoters,HEK293,1,0.5183053929358721,0.8329542875289917,0.8843227028846741,0.8668407201766968,0.8953148126602173,0.9323668479919434,0.8754944205284119,0.8078498244285583,0.7313769459724426,0.11567731946706772,0.268623024225235,0.6221145391464233
train,active_enhancers_vs_active_promoters,HEK293,2,0.10770914583436904,0.9792101383209229,0.9703139662742615,0.9983357787132263,0.9928938150405884,0.9972386360168457,0.9841254353523254,0.9835577011108398,0.996801495552063,0.029686013236641884,0.003198494901880622,0.9548402428627014
test,active_enhancers_vs_active_promoters,HEK293,2,0.4472883027046919,0.8299216628074646,0.8264840245246887,0.9091669917106628,0.8915515542030334,0.9354398250579834,0.8658561110496521,0.8316016793251038,0.8367193341255188,0.17351597547531128,0.1632806658744812,0.6403844356536865
train,active_enhancers_vs_active_promoters,HEK293,3,0.09222578533714818,0.985276460647583,0.979448139667511,0.9983512759208679,0.9930251836776733,0.9973132014274597,0.98880934715271,0.9881248474121094,0.996801495552063,0.020551854744553566,0.003198494901880622,0.9676762819290161
test,active_enhancers_vs_active_promoters,HEK293,3,0.5590728502720594,0.8218347430229187,0.8493150472640991,0.8783943057060242,0.8790463209152222,0.923052191734314,0.8636099696159363,0.8084046840667725,0.7674943804740906,0.15068493783473969,0.2325056493282318,0.6077041625976562
train,active_enhancers_vs_active_promoters,HEK293,4,0.10983224032867339,0.9778199195861816,0.9741199016571045,0.9923427104949951,0.9899930357933044,0.9960128664970398,0.9831469058990479,0.9796281456947327,0.9851363897323608,0.02588011510670185,0.014863593503832817,0.9510732293128967
test,active_enhancers_vs_active_promoters,HEK293,4,0.4955481253564358,0.8415466547012329,0.8744292259216309,0.8855491280555725,0.891486406326294,0.9305589199066162,0.8799540400505066,0.8254764676094055,0.7765237092971802,0.12557077407836914,0.22347629070281982,0.6470942497253418
train,active_enhancers_vs_active_promoters,HEK293,5,0.1047979942973583,0.980221152305603,0.9832540154457092,0.9869162440299988,0.991664707660675,0.9966875910758972,0.9850817322731018,0.9787389636039734,0.9742239117622375,0.016745956614613533,0.025776105001568794,0.9557592868804932
test,active_enhancers_vs_active_promoters,HEK293,5,0.6483929716050625,0.8344705700874329,0.9014459848403931,0.8567811846733093,0.8732796907424927,0.9073367714881897,0.8785462379455566,0.8017387986183167,0.7020316123962402,0.09855403006076813,0.29796838760375977,0.6212273836135864
train,active_enhancers_vs_active_promoters,HEK293,6,0.0810198777865979,0.9831279516220093,0.978591799736023,0.9959329962730408,0.9953495264053345,0.9979983568191528,0.9871862530708313,0.9853448271751404,0.9920978546142578,0.021408183500170708,0.00790216401219368,0.962817370891571
test,active_enhancers_vs_active_promoters,HEK293,6,0.5128277856856585,0.8342178463935852,0.8850837349891663,0.8679104447364807,0.8975278735160828,0.9319660663604736,0.8764129877090454,0.8093590140342712,0.7336342930793762,0.11491628736257553,0.2663656771183014,0.6250361204147339
train,active_enhancers_vs_active_promoters,HEK293,7,0.09631058056989024,0.9841390252113342,0.9772597551345825,0.9988330006599426,0.9927417635917664,0.997205913066864,0.9879286289215088,0.9875010251998901,0.997742235660553,0.02274024672806263,0.0022577610798180103,0.9653066992759705
test,active_enhancers_vs_active_promoters,HEK293,7,0.4925635550171137,0.8299216628074646,0.8500760793685913,0.8889772891998291,0.891756534576416,0.9331565499305725,0.8690916299819946,0.8200719356536865,0.790067732334137,0.1499238908290863,0.20993228256702423,0.6280191540718079
train,active_enhancers_vs_active_promoters,HEK293,8,0.09932586478610192,0.982748806476593,0.9779257774353027,0.9960267543792725,0.9914970397949219,0.9966931939125061,0.9868932962417603,0.9851058721542358,0.992285966873169,0.02207421511411667,0.007714016828685999,0.962016761302948
test,active_enhancers_vs_active_promoters,HEK293,8,0.4873203579336405,0.8316906690597534,0.8649162650108337,0.879643976688385,0.8893070220947266,0.9295883774757385,0.8722179532051086,0.8154528737068176,0.7659894824028015,0.13508372008800507,0.23401053249835968,0.6259766221046448
train,active_enhancers_vs_active_promoters,HEK293,9,0.048531214255959756,0.9859083890914917,0.9831588864326477,0.9955679774284363,0.9992126226425171,0.9996061325073242,0.9893245100975037,0.9872520565986633,0.991345226764679,0.01684110425412655,0.008654750883579254,0.9687687158584595
test,active_enhancers_vs_active_promoters,HEK293,9,0.5142538174986839,0.8332069516181946,0.8675799369812012,0.8796296119689941,0.8993462324142456,0.9381834864616394,0.8735632300376892,0.8164085149765015,0.765237033367157,0.13242009282112122,0.2347629815340042,0.6287376284599304
train,inactive_enhancers_vs_inactive_promoters,HEK293,0,0.274976597065915,0.8905210494995117,0.8678416013717651,0.9467536807060242,0.9640569090843201,0.9772849082946777,0.9055817723274231,0.8965474367141724,0.9252532124519348,0.13215839862823486,0.0747467577457428,0.7800763249397278
test,inactive_enhancers_vs_inactive_promoters,HEK293,0,0.5038765914144769,0.7559716701507568,0.7547985315322876,0.8267567157745361,0.8367340564727783,0.8927116394042969,0.7891406416893005,0.7562834024429321,0.7577683329582214,0.2452014535665512,0.24223163723945618,0.5039086937904358
train,inactive_enhancers_vs_inactive_promoters,HEK293,1,0.17557042526840366,0.9502558708190918,0.9251520037651062,0.9920880198478699,0.9891917109489441,0.9938162565231323,0.957451581954956,0.9569264054298401,0.988700807094574,0.07484796643257141,0.011299185454845428,0.9009339213371277
test,inactive_enhancers_vs_inactive_promoters,HEK293,1,0.5562266942146605,0.7535306811332703,0.7455761432647705,0.82975172996521,0.8365105986595154,0.8849655389785767,0.78541499376297,0.755644679069519,0.7657132744789124,0.2544238865375519,0.23428672552108765,0.5018048882484436
train,inactive_enhancers_vs_inactive_promoters,HEK293,2,0.24662710586873884,0.9144951701164246,0.9165922403335571,0.9405553936958313,0.9695329070091248,0.9819295406341553,0.9284192323684692,0.9139379858970642,0.9112837314605713,0.08340778946876526,0.08871626108884811,0.8227311372756958
test,inactive_enhancers_vs_inactive_promoters,HEK293,2,0.5192023193941707,0.761027991771698,0.7980287075042725,0.805222749710083,0.8419582843780518,0.8915280103683472,0.8016095757484436,0.7511948347091675,0.7043609023094177,0.20197129249572754,0.29563912749290466,0.5012314319610596
train,inactive_enhancers_vs_inactive_promoters,HEK293,3,0.21803197304496255,0.9265519976615906,0.8963167071342468,0.9806082248687744,0.979516863822937,0.9884329438209534,0.9365697503089905,0.9345860481262207,0.9728554487228394,0.10368331521749496,0.027144528925418854,0.8546114563941956
test,inactive_enhancers_vs_inactive_promoters,HEK293,3,0.5254675104422907,0.758098840713501,0.7407919764518738,0.8404394388198853,0.839600682258606,0.8919839859008789,0.7874758839607239,0.7626982927322388,0.784604549407959,0.2592080235481262,0.2153954803943634,0.5148251056671143
train,inactive_enhancers_vs_inactive_promoters,HEK293,4,0.2530314166986597,0.8971466422080994,0.876689612865448,0.9494209885597229,0.9689427614212036,0.9805324077606201,0.9116069078445435,0.9025824069976807,0.9284752607345581,0.12331037223339081,0.0715247243642807,0.7926894426345825
test,inactive_enhancers_vs_inactive_promoters,HEK293,4,0.5140093016413461,0.763259768486023,0.7706496119499207,0.8263288140296936,0.8407063484191895,0.8931561708450317,0.7975185513496399,0.7612958550453186,0.7519420981407166,0.22935038805007935,0.24805791676044464,0.5152099132537842
train,inactive_enhancers_vs_inactive_promoters,HEK293,5,0.2572570439170888,0.8996661305427551,0.8767184615135193,0.9536939859390259,0.9652384519577026,0.978831946849823,0.9135876893997192,0.9057637453079224,0.9348089694976807,0.1232815533876419,0.06519100815057755,0.7984918355941772
test,inactive_enhancers_vs_inactive_promoters,HEK293,5,0.5271176582416602,0.7576106190681458,0.7594674229621887,0.825874388217926,0.8385682702064514,0.8914157152175903,0.7912800908088684,0.7571171522140503,0.7547669410705566,0.24053259193897247,0.24523304402828217,0.5059940218925476
train,inactive_enhancers_vs_inactive_promoters,HEK293,6,0.20253896278501354,0.9373272657394409,0.91375333070755,0.981365978717804,0.9840937256813049,0.9906733632087708,0.946353554725647,0.943591296672821,0.973429262638092,0.08624664694070816,0.026570741087198257,0.8744451999664307
test,inactive_enhancers_vs_inactive_promoters,HEK293,6,0.5249113250622707,0.760679304599762,0.7626952528953552,0.8281387090682983,0.8418577313423157,0.8935509920120239,0.7940708994865417,0.760143518447876,0.7575917840003967,0.23730474710464478,0.24240818619728088,0.5120482444763184
train,inactive_enhancers_vs_inactive_promoters,HEK293,7,0.22932456483554203,0.9081572890281677,0.9552122950553894,0.8992443680763245,0.9769763350486755,0.9850118160247803,0.9263837337493896,0.8956539630889893,0.8360956311225891,0.04478773474693298,0.16390439867973328,0.8072084188461304
test,inactive_enhancers_vs_inactive_promoters,HEK293,7,0.5160814307432259,0.7570177912712097,0.8315176963806152,0.7810080647468567,0.8395886421203613,0.8935327529907227,0.8054717779159546,0.737218976020813,0.642920196056366,0.16848233342170715,0.35707980394363403,0.4844179153442383
train,inactive_enhancers_vs_inactive_promoters,HEK293,8,0.23497463065823893,0.9185141324996948,0.892699658870697,0.9702266454696655,0.9739513397216797,0.9845386743545532,0.9298499822616577,0.9253734946250916,0.9580473303794861,0.10730034112930298,0.04195263981819153,0.8371748328208923
